link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time
17058BA,16190,16189,1/1/2018,6,3,1800_0600,722.5,60.208333333333336,33.55816059875,1.7327784840393337,0,0,14.5,15.0,7.589915870515064,0.25,192.8529683234116,0.005580236351950568
17104AB,16132,16127,1/1/2018,6,3,1800_0600,1073.5,89.45833333333333,36.395211405625,2.577567224601384,0,0,326.0,19.0,3.292944785276074,0.25,139.74305706937193,0.0031922299220890882
17104BA,16127,16132,1/1/2018,6,3,1800_0600,884.5,73.70833333333333,39.29912410645833,1.8657942443791111,0,0,8.5,13.0,9.291737837329514,0.25,47.63744741243699,0.0015904596491865984
17111AB,31754,31937,1/1/2018,6,3,1800_0600,1152.75,96.0625,39.36156231291667,2.5376831793430856,0,0,207.5,27.0,5.555421686746988,0.25,83.41358822250972,0.0013408820123217227
17111BA,31937,31754,1/1/2018,6,3,1800_0600,1079.75,89.97916666666667,38.78267883416667,2.3203966795467,0,0,19.25,24.0,11.342853510295695,0.25,91.11357610062247,0.0016477426233474837
17149AB,16201,16199,1/1/2018,6,3,1800_0600,1873.75,156.14583333333334,42.567630987708334,3.6185760158614357,0,0,15.0,50.0,19.683882162460346,0.25,85.04732122174772,0.00073825799671656
17149BA,16199,16201,1/1/2018,6,3,1800_0600,1401.25,116.77083333333333,42.41106810833333,2.848031839217383,0,0,202.25,35.0,6.928306551297899,0.25,34.01035110992671,0.0004217553461052419
17161AB,16233,16234,1/1/2018,6,3,1800_0600,525.0000000103333,43.750000000861114,33.799316984791666,1.2948903868501453,0,0,33.33333333,12.0,5.515163781451678,0.25,155.0008115177175,0.005606221481398926
17161BA,16234,16233,1/1/2018,6,3,1800_0600,529.6666666766666,44.13888888972222,31.63978816979166,1.316728696074314,0,0,27.5,11.333333332,5.564187459504559,0.25,196.77214296850502,0.0075356978780505
17164AB,16239,16240,1/1/2018,6,3,1800_0600,1066.97222227575,88.9143518563125,39.633091861874995,2.429099211577405,0,0,220.98611112499998,19.77777778,4.828232040665312,0.25,54.43761675547646,0.0011946457327370057
17164BA,16240,16239,1/1/2018,6,3,1800_0600,1440.5000000503333,120.0416666708611,27.02679319270833,4.450122769147392,4,8,15.166666667,12.1333333336,15.132558909147368,1.25,3.0554407080153636,0.013662219855108404
17167AB,15856,15840,1/1/2018,6,3,1800_0600,1258.8333333360001,104.90277777800002,34.94431598291667,3.2068903611568693,0,0,364.83333333333337,33.333333333333336,3.4504339881297397,0.25,342.11218659973366,0.004454585763017366
17167BA,15840,15856,1/1/2018,6,3,1800_0600,1340.5000000156665,111.70833333463888,35.39102202833333,3.4570476081661385,0,0,284.83333333333337,26.0,4.706260971383264,0.25,254.05046819283316,0.004240960005889977
17209AB,16280,15841,1/1/2018,6,3,1800_0600,1270.8333334176668,105.90277778480556,28.827374453125003,4.092709339282514,28,28,336.66666669999995,295.3333333333333,3.774752475124283,0.25,7424.874767480821,0.010911744567521428
17209BA,15841,16280,1/1/2018,6,3,1800_0600,1625.6666667266668,135.47222222722223,27.952395376041665,5.0750181682501925,8,10,13.999999999666667,14.666666666666666,17.077748420700416,0.75,15.290490802554176,0.01221718902902944
17242AB,15849,32021,1/1/2018,6,3,1800_0600,1113.25,92.77083333333333,36.347016061666665,2.6205022598879153,0,0,228.0,15.0,4.8826754385964914,0.25,114.23388242741491,0.003305378542459922
17242BA,32021,15849,1/1/2018,6,3,1800_0600,1330.0,110.83333333333333,37.224602704375,3.029118743758069,0,0,30.25,26.0,13.971748246069252,0.25,155.03720653016921,0.0025880943931986047
17255AB,16303,16256,1/1/2018,6,3,1800_0600,1989.3333333399999,165.77777777833333,30.93654990791667,5.689468275986687,0,0,30.0,47.333333333333336,20.898093617248303,0.25,930.5041132767064,0.00853235139081487
17255BA,16256,16303,1/1/2018,6,3,1800_0600,1706.0000000433333,142.16666667027778,26.66092225666667,5.607727229566993,27,30,319.3333333333333,319.3333333333333,5.342379958382046,1.0,157.77862624682436,0.013724654336014644
17306AB,16314,15854,1/1/2018,6,3,1800_0600,728.5,60.708333333333336,33.78421099041667,1.717759691836319,0,0,7.0,13.0,7.652946313730413,0.25,162.32719050785272,0.005419577674541023
17306BA,15854,16314,1/1/2018,6,3,1800_0600,796.25,66.35416666666667,34.325689355625,1.9339133934492114,0,0,21.5,20.0,8.364665068370407,0.25,236.5769434557852,0.00513404825207867
17321AB,14023,14043,1/1/2018,6,3,1800_0600,875.25,72.9375,39.571427799375,1.91363275618939,0,0,148.75,22.0,5.884033613445379,0.25,66.98407039641535,0.0013214976009393812
17321BA,14043,14023,1/1/2018,6,3,1800_0600,1019.75,84.97916666666667,39.189281953958336,2.2599309844006172,0,0,276.0,29.0,3.6947463768115942,0.25,94.00054243259665,0.0014068567773077804
17397AB,16355,16331,1/1/2018,6,3,1800_0600,1617.5952380433332,134.79960317027778,40.286637579375,3.431352792653428,0,0,12.857142856999998,30.571428573333336,16.992957466151815,0.25,41.671057285156046,0.0005916110968691548
17397BA,16331,16355,1/1/2018,6,3,1800_0600,1522.166666704,126.84722222533333,25.23529345375,5.2122222026196825,16,19,74.66666666333334,54.49999999666667,15.990473274997512,1.0,31.114301834100406,0.01585846169011387
17558AB,16436,16447,1/1/2018,6,3,1800_0600,1747.5,145.625,41.982812977083334,3.737784456691596,0,0,481.25,52.0,3.6311688311688313,0.25,74.40589469624766,0.0006210427909342253
17558BA,16447,16436,1/1/2018,6,3,1800_0600,1702.0,141.83333333333334,36.485847334791664,4.016660385163861,0,0,290.75,47.0,5.853826311263973,0.25,360.8857505380508,0.0033326476667594816
17625AB,16434,16429,1/1/2018,6,3,1800_0600,1290.0,107.5,41.13328036770833,2.636968692357329,0,0,25.5,31.0,13.551545291300252,0.25,49.76470391485674,0.0006967504468365919
17625BA,16429,16434,1/1/2018,6,3,1800_0600,1038.8333333406667,86.56944444505557,41.98784837979167,2.1000280357556083,0,0,248.66666666666669,24.666666666666668,4.177613941048257,0.25,19.732648580055795,0.00034721017349478807
17632AB,16437,14048,1/1/2018,6,3,1800_0600,622.5,51.875,36.867094021875,1.4621509040319969,0,0,221.0,9.0,2.816742081447964,0.25,60.1176957449083,0.002899194432142569
17632BA,14048,16437,1/1/2018,6,3,1800_0600,1081.0,90.08333333333333,35.69817735125,2.5854847439098574,0,0,255.5,17.0,4.23091976516634,0.25,151.09384376406803,0.003857583837930658
17639AB,16413,16480,1/1/2018,6,3,1800_0600,881.0,73.41666666666667,39.71115832916667,1.8608692120718917,0,0,251.25,17.0,3.5064676616915422,0.25,47.15957980638539,0.0012040333896646599
17639BA,16480,16413,1/1/2018,6,3,1800_0600,980.25,81.6875,39.53851828958333,2.1543078002078526,0,0,219.0,17.0,4.476027397260274,0.25,47.24626282212165,0.0012062464977053119
17732AB,16397,32306,1/1/2018,6,3,1800_0600,1108.75,92.39583333333333,37.22909856208333,2.525856424001067,0,0,136.25,32.0,8.137614678899082,0.25,192.6533338055568,0.0026130280735345694
17732BA,32306,16397,1/1/2018,6,3,1800_0600,1007.0,83.91666666666667,37.43896405458333,2.3601014711928197,0,0,223.75,13.0,4.5005586592178775,0.25,77.58390155491476,0.002590274491016118
17746AB,16544,32312,1/1/2018,6,3,1800_0600,1398.75,116.5625,38.18185558166667,3.186231203377089,0,0,70.5,41.0,14.69397207457847,0.25,182.15797974271837,0.001928332272005403
17746BA,32312,16544,1/1/2018,6,3,1800_0600,1351.0,112.58333333333333,34.85242121625,3.3584212824841173,0,0,301.5,15.0,4.480928689883914,0.25,157.46977521962128,0.004556417107049227
17749AB,16515,16526,1/1/2018,6,3,1800_0600,905.75,75.47916666666667,39.32973180333334,1.9798231580621535,0,0,158.5,14.0,5.714511041009464,0.25,41.77650094747816,0.0012951544192546553
17749BA,16526,16515,1/1/2018,6,3,1800_0600,1157.25,96.4375,38.28579925541667,2.5102108286287703,0,0,23.75,26.0,12.156996735160632,0.25,109.2126287632854,0.0018231274833614682
17848AB,16517,16528,1/1/2018,6,3,1800_0600,977.0,81.41666666666667,37.237370913125,2.1439379384540778,0,0,10.0,30.0,10.263457170232826,0.25,183.38033212963396,0.0026530719347458618
17848BA,16528,16517,1/1/2018,6,3,1800_0600,811.25,67.60416666666667,32.43294331520833,1.938695604487788,0,0,7.0,12.0,8.522241176408782,0.25,212.99162094498115,0.007703689993669746
17860AB,9312,9362,1/1/2018,6,3,1800_0600,757.5000000063333,63.12500000052777,38.02090473395833,1.7398179610845748,0,0,6.833333333666667,14.666666666666666,7.95759345600447,0.25,79.39434102981613,0.002349501095816055
17860BA,9362,9312,1/1/2018,6,3,1800_0600,754.0000000146667,62.83333333455556,35.61041873208334,1.8713357080314983,0,0,213.66666666666666,11.333333332,3.528861154514821,0.25,102.85726669223872,0.003939080373174769
19009AB,17344,17345,1/1/2018,6,3,1800_0600,1778.0,148.16666666666666,30.793762426041667,4.727029174167378,0,0,88.5,40.0,18.678021339482054,0.25,798.4789134219337,0.008664050709873411
19009BA,17345,17344,1/1/2018,6,3,1800_0600,676.5,56.375,35.68558907895834,1.5794002842926222,0,0,15.75,18.0,7.106682472530713,0.25,165.5024985749408,0.0039907045373973
19271AB,17527,17528,1/1/2018,6,3,1800_0600,1222.75,101.89583333333333,33.03394610041667,3.15093110901876,0,0,19.0,30.0,12.84507907359487,0.25,433.0963629992677,0.006265861733206999
19271BA,17528,17527,1/1/2018,6,3,1800_0600,1156.5,96.375,32.16932540958334,3.060055723306926,0,0,114.25,34.0,10.12253829321663,0.25,562.6427285724022,0.007182428622503093
19317AB,17560,17540,1/1/2018,6,3,1800_0600,1415.95,117.99583333333334,42.980301174375,2.79358931134773,0,0,374.7,28.4,3.7788897784894586,0.25,0.822324011750499,1.2567305050470998e-05
19317BA,17540,17560,1/1/2018,6,3,1800_0600,1206.25,100.52083333333333,32.28799762958334,3.3678046607399517,0,0,278.25,23.0,4.335130278526505,0.25,367.8301688061676,0.006941239598546339
19327AB,17487,17564,1/1/2018,6,3,1800_0600,1194.6000000000001,99.55000000000001,39.97935760354167,2.694225703804919,0,0,272.1,24.0,4.390297684674752,0.25,64.68269845421524,0.001169753661281381
19327BA,17564,17487,1/1/2018,6,3,1800_0600,1148.25,95.6875,30.587133771041664,3.14531150368421,0,0,262.25,33.0,4.378455672068637,0.25,656.5774599645325,0.00863554108749648
19341AB,17305,17567,1/1/2018,6,3,1800_0600,1839.0,153.25,38.16782861395833,4.040784338800477,0,0,404.5,26.0,4.546353522867738,0.25,130.0705555420772,0.0021713166990864913
19341BA,17567,17305,1/1/2018,6,3,1800_0600,615.3333333513333,51.27777777927778,38.16782861395833,1.3634407653361855,0,0,165.33333333666667,8.666666666666666,3.721774193582222,0.25,43.35685184735906,0.0021713166990864913
19402AB,17599,17491,1/1/2018,6,3,1800_0600,702.5000000216667,58.541666668472224,35.26423942729167,1.6428566238369908,0,0,17.33333333366667,20.0,7.379814393358173,0.25,197.46352639783368,0.004285232777730765
19402BA,17491,17599,1/1/2018,6,3,1800_0600,656.3333333593334,54.69444444661112,36.874107584375,1.5264965943146935,0,0,42.66666666666667,22.666666666666668,6.894830149774475,0.25,161.45608732831582,0.0030916070643442826
19422AB,17483,17610,1/1/2018,6,3,1800_0600,915.25,76.27083333333333,39.41389383229166,1.9116993007284213,0,0,15.0,18.0,9.614768858808183,0.25,53.00643824047617,0.001278125922079383
19422BA,17610,17483,1/1/2018,6,3,1800_0600,648.0,54.0,40.49145519354167,1.3584715716137925,0,0,114.5,22.0,5.6593886462882095,0.25,41.52797945296802,0.0008192862107987692
19435AB,17604,9318,1/1/2018,6,3,1800_0600,738.0,61.5,30.979170392291667,1.970126752662778,5,5,10.0,8.0,7.752744515488051,0.25,171.85831376110684,0.00932391025179616
19435BA,9318,17604,1/1/2018,6,3,1800_0600,915.0,76.25,35.356349951041665,2.344897648059654,0,0,172.5,38.0,5.304347826086956,0.25,398.5129812625783,0.0045517290440261595
19455AB,17608,17492,1/1/2018,6,3,1800_0600,367.5000000173334,30.625000001444448,33.487486065,0.9178940832141956,0,0,39.500000003333334,17.333333333333332,3.8606146471222766,0.25,230.79091894522665,0.005779019404678151
19455BA,17492,17608,1/1/2018,6,3,1800_0600,371.66666668100004,30.97222222341667,33.487486065,0.9323589802211233,0,0,52.83333333333333,10.0,3.904385788212532,0.25,133.1486070837846,0.005779019404678151
19479AB,17490,32553,1/1/2018,6,3,1800_0600,1536.0,128.0,34.336838899791665,3.6059391539109718,0,0,18.5,34.0,16.135793463129602,0.25,396.01117104803353,0.005055289663092748
19479BA,32553,17490,1/1/2018,6,3,1800_0600,542.1666666663334,45.18055555552778,32.92694542770833,1.3685187393168403,0,0,22.833333333,12.0,5.695500882761321,0.25,176.1405308286156,0.0063708235976785155
19655AB,17233,17684,1/1/2018,6,3,1800_0600,536.5,44.708333333333336,21.23741831145833,1.9814827638645196,0,7,19.0,9.5,5.635972130839213,2.0,1.1177167319979249,0.026145420631530403
19655BA,17684,17233,1/1/2018,6,3,1800_0600,543.5,46.255319148936174,19.231362172765955,2.215384611241387,0,22,99.0,17.217391304347824,5.48989898989899,5.75,0.09466064575042124,0.029033750884982237
19953AB,17340,17862,1/1/2018,6,3,1800_0600,393.8333333383333,32.81944444486111,36.79498099145833,0.9357674301030813,0,0,52.33333333,15.333333333333334,4.137248258882305,0.25,107.72293239246311,0.0030492224975221666
19953BA,17862,17340,1/1/2018,6,3,1800_0600,379.33333334366665,31.61111111197222,36.303496281875,0.9179232268220074,0,0,97.66666667333334,14.0,3.8839590442092855,0.25,107.01918999379245,0.003317807229470252
19954AB,17862,17866,1/1/2018,6,3,1800_0600,475.1666666816667,39.59722222347222,23.047440970833332,1.6617615986807648,8,11,4.0,5.166666666333334,4.991660933684323,1.0,3.7826353352549673,0.02033674911558606
19954BA,17866,17862,1/1/2018,6,3,1800_0600,720.25,60.020833333333336,23.419696007499997,2.5543299810520748,16,24,102.75,45.666666666666664,7.009732360097324,2.25,2.6901041579930625,0.01863866646875896
20739AB,18281,18282,1/1/2018,6,3,1800_0600,1744.3333333333335,145.36111111111111,34.07796887583333,4.592241477095917,0,0,387.8333333666667,27.333333333333332,4.49763644138396,0.25,335.84488141949356,0.005332902715629663
20739BA,18282,18281,1/1/2018,6,3,1800_0600,1697.6666667066668,141.47222222555556,33.356927075625,4.4565416129403195,0,0,413.1666667,36.666666666666664,4.108914884799604,0.25,489.3485070162523,0.005792477592521927
21506AB,18788,18789,1/1/2018,6,3,1800_0600,994.0,82.83333333333333,33.52201407145834,2.531652262486471,0,0,130.0,14.0,7.6461538461538465,0.25,180.16088425134149,0.005585344873863513
21506BA,18789,18788,1/1/2018,6,3,1800_0600,755.0,62.916666666666664,34.44389380583333,1.9197960939507916,0,0,77.5,12.0,7.931330771264876,0.25,134.49861135051768,0.004864677783221849
21909AB,19069,19070,1/1/2018,6,3,1800_0600,919.5,76.625,33.4615900775,2.4250902934586978,0,0,235.66666666666666,23.333333333333332,3.901697312588402,0.25,309.3496239875558,0.0057542712795304275
21909BA,19070,19069,1/1/2018,6,3,1800_0600,718.3333333603333,59.86111111336111,36.09309141854167,1.6736096642589464,0,0,168.33333333333331,13.333333332,4.267326732833664,0.25,106.77142287271772,0.003475632255318843
2192AB,26158,7649,1/1/2018,6,3,1800_0600,1756.0,146.33333333333334,36.95773003895833,4.159926747583406,0,0,213.5,47.0,8.224824355971897,0.25,328.0023600207995,0.003028981604802005
2192BA,7649,26158,1/1/2018,6,3,1800_0600,1626.25,135.52083333333334,36.244960581458336,3.8980260491440775,0,0,529.25,34.0,3.0727444496929617,0.25,279.1835217452463,0.0035639236333900926
2194AB,7652,26104,1/1/2018,6,3,1800_0600,936.8333333500001,78.06944444583334,35.56582002291666,2.244222663897004,0,0,177.0,14.0,5.292843691242938,0.25,124.86496344080685,0.003871061614608347
2194BA,26104,7652,1/1/2018,6,3,1800_0600,769.8333333403334,64.15277777836111,37.33340188708333,1.7938590899826181,0,0,38.66666666666667,25.333333333333332,8.087156033731917,0.25,160.47091485656608,0.0027492961015721986
21985AB,19094,18861,1/1/2018,6,3,1800_0600,293.75,26.704545454545453,29.647241005227272,0.9401344706155599,40,43,17.5,12.5,3.085865449084844,1.0,5.22219471089689,0.011604877135326423
21985BA,18861,19094,1/1/2018,6,3,1800_0600,365.0,31.06382978723404,30.69319696446808,0.9703187782750395,0,0,4.75,7.0,3.8343519622671254,0.25,140.67530586191228,0.00872242719877928
22047AB,19069,19065,1/1/2018,6,3,1800_0600,1182.0,98.5,40.15642566083333,2.561826713987852,0,0,301.25,27.0,3.9236514522821575,0.25,51.813891301802954,0.0008329136333237357
22047BA,19065,19069,1/1/2018,6,3,1800_0600,1016.0,84.66666666666667,36.048133101875,2.394912004577426,0,0,265.75,29.0,3.823142050799624,0.25,231.38041364489035,0.0034629491984687847
22066AB,19121,33053,1/1/2018,6,3,1800_0600,1115.5,92.95833333333333,37.64936915666667,2.4592541593887582,0,0,20.25,22.0,11.71840990112049,0.25,118.48352936001709,0.0023375064977907414
22066BA,33053,19121,1/1/2018,6,3,1800_0600,1206.0,100.5,35.24578857333333,2.843025509191861,0,0,112.0,34.0,10.767857142857142,0.25,329.4479785457633,0.004205575706517608
22090AB,18848,33086,1/1/2018,6,3,1800_0600,1402.75,116.89583333333333,36.484049087291666,3.310343602759746,0,0,246.0,48.0,5.7022357723577235,0.25,344.6705697212704,0.003116595863365076
22090BA,33086,18848,1/1/2018,6,3,1800_0600,1067.0,88.91666666666667,32.76570690229167,2.869662129486031,0,0,204.0,19.0,5.230392156862745,0.25,285.0907694325753,0.006512490164304077
22091AB,33077,33084,1/1/2018,6,3,1800_0600,1032.4999999896668,86.04166666580556,38.62946081291666,2.3186388306625996,0,0,252.16666666666666,22.666666666666668,4.094514210137476,0.25,99.65429289920773,0.0019082087335173046
22091BA,33084,33077,1/1/2018,6,3,1800_0600,1540.1666667366667,128.34722222805556,39.21310988125,3.4232371696001853,0,0,255.33333333333337,34.0,6.031984334477806,0.25,98.56210365045597,0.0012581967888385412
22098AB,19144,33091,1/1/2018,6,3,1800_0600,1457.5,121.45833333333333,38.64762392020833,3.518268914840247,0,0,416.5,29.0,3.4993997599039615,0.25,137.29248852828593,0.002054784610397
22098BA,33091,19144,1/1/2018,6,3,1800_0600,1571.5,130.95833333333334,38.754265119375,3.6251091344469164,0,0,383.0,32.0,4.103133159268929,0.25,123.01600819606263,0.0016685113958884365
22128AB,19139,19129,1/1/2018,6,3,1800_0600,1422.0,118.5,23.167389840833334,5.117933175756044,17,20,30.75,28.25,14.938215042037951,1.0,19.45342685410783,0.019128246660872986
22128BA,19129,19139,1/1/2018,6,3,1800_0600,1180.0,98.33333333333333,32.717439731041665,3.2358458598556186,0,0,334.0,34.0,3.532934131736527,0.25,504.4328978615951,0.006439349696966849
22414AB,19312,19313,1/1/2018,6,3,1800_0600,800.75,66.72916666666667,37.7198637875,1.6666148816707294,9,11,4.75,2.6666666666666665,8.41193790078192,0.75,0.6681350703828467,0.0029361404460183697
22414BA,19313,19312,1/1/2018,6,3,1800_0600,520.0,43.333333333333336,34.94881180687499,1.153836464333514,45,46,10.5,9.5,5.462638411997001,0.5,14.160523256381557,0.005175629845168697
22441AB,19344,19351,1/1/2018,6,3,1800_0600,380.25,31.6875,34.01331884458333,0.9705362963978242,0,0,23.75,10.0,3.9945543387728066,0.25,118.37392353000456,0.005137757097656448
22441BA,19351,19344,1/1/2018,6,3,1800_0600,513.5,42.791666666666664,33.439111051874995,1.3202373733238004,0,0,35.5,14.0,5.394355431847038,0.25,184.08208019699228,0.005706909728329375
22542AB,19383,19386,1/1/2018,6,3,1800_0600,673.5,56.125,32.359391412708334,1.7494336025868764,0,0,116.5,15.0,5.781115879828326,0.25,230.34079850080153,0.006664953660324119
22542BA,19386,19383,1/1/2018,6,3,1800_0600,669.0,55.75,24.00936948083333,2.4497761853712583,41,47,52.0,29.714285714285715,7.027894418511526,1.75,3.6002123104435517,0.018037421869522417
22564AB,19403,19404,1/1/2018,6,3,1800_0600,2047.83333345,170.6527777875,44.429265942916665,3.9185481845673196,0,0,199.66666666666669,36.0,10.256260434641067,0.25,11.894294535924303,0.0001434015062683775
22564BA,19404,19403,1/1/2018,6,3,1800_0600,2420.6666667533336,201.72222222944447,43.95198820458334,4.766270254215028,0,0,494.5000000333333,71.33333334666666,4.895180316663622,0.25,17.070961921277405,0.00010386829438088108
22623AB,19418,19395,1/1/2018,6,3,1800_0600,413.5,34.458333333333336,33.88473781458334,1.0187854992770993,16,19,9.5,12.75,4.343848044924538,1.0,3.456864791786865,0.007531295842672908
22623BA,19395,19418,1/1/2018,6,3,1800_0600,625.75,52.145833333333336,35.466731849999995,1.4438112066586815,0,0,6.0,3.0,6.573549973667545,0.25,27.12517898218812,0.0039243603851545315
22633AB,19329,19424,1/1/2018,6,3,1800_0600,1505.75,125.47916666666667,45.05005061937499,2.8753607772297216,0,0,388.75,56.0,3.873311897106109,0.25,4.859519101554708,3.766368351279381e-05
22633BA,19424,19329,1/1/2018,6,3,1800_0600,894.5,74.54166666666667,45.05005061937499,1.7034843080218616,0,0,200.0,21.0,4.4725,0.25,1.8223196630830156,3.766368351279381e-05
22646AB,33407,19435,1/1/2018,6,3,1800_0600,1269.75,105.8125,37.334301089583334,3.03588096321961,0,0,309.0,30.0,4.109223300970874,0.25,176.6679049050233,0.0025559592723527675
22646BA,19435,33407,1/1/2018,6,3,1800_0600,1440.25,120.02083333333333,36.108916745,3.5139391834324205,0,0,310.75,32.0,4.634754625905068,0.25,256.1044724335697,0.0034736392202903876
22654AB,19445,19446,1/1/2018,6,3,1800_0600,2726.0,227.16666666666666,39.61260961854166,6.247073907358643,0,0,548.5,74.0,4.969917958067457,0.25,280.06694172100913,0.0016426598965430812
22654BA,19446,19445,1/1/2018,6,3,1800_0600,2257.5,188.125,42.621760925,4.516568514290298,0,0,399.75,63.0,5.647279549718574,0.25,37.522807994198565,0.0002585069995191149
22709AB,19442,33310,1/1/2018,6,3,1800_0600,925.0,77.08333333333333,30.193838187499995,2.7763740265735586,23,23,126.5,98.0,7.312252964426878,0.25,2227.371625001039,0.009864705680453865
22709BA,33310,19442,1/1/2018,6,3,1800_0600,830.0,69.16666666666667,26.714962195000002,2.681312244156782,0,3,19.25,19.25,8.719211311456752,1.0,9.721203482683789,0.014027710653223358
22763AB,19513,19457,1/1/2018,6,3,1800_0600,1025.5,85.45833333333333,28.242286588124998,3.207044502006919,21,21,53.0,60.0,10.77295325289024,0.25,1557.0007703724034,0.011263026406050371
22763BA,19457,19513,1/1/2018,6,3,1800_0600,787.25,65.60416666666667,28.560052324791666,2.4504735887967453,26,26,190.0,179.0,4.143421052631579,0.25,4532.190177891615,0.010989365538416588
22827AB,19324,39442,1/1/2018,6,3,1800_0600,1036.3333333433334,86.36111111194445,31.688163417499997,2.898143865348452,0,0,300.0,19.333333333333332,3.4544444444777778,0.25,331.32514190995204,0.007438154227504313
22827BA,39442,19324,1/1/2018,6,3,1800_0600,1329.1666666636665,110.76388888863887,33.98310682416667,3.4935585565607874,0,0,377.5,34.0,3.5209713024203086,0.25,409.2900484740808,0.0052248014766401235
22876AB,19584,19580,1/1/2018,6,3,1800_0600,789.25,65.77083333333333,31.75730937229167,2.0435765362814764,0,0,30.5,15.0,8.291129551285833,0.25,255.0298520762636,0.007379335997577071
22876BA,19580,19584,1/1/2018,6,3,1800_0600,688.0,57.333333333333336,29.21320691708333,1.9336574826930006,0,0,9.75,18.0,7.227490822026801,0.25,416.45290867400627,0.010041785027826154
22901AB,19576,18271,1/1/2018,6,3,1800_0600,2252.75,187.72916666666666,37.426195910833336,5.075116093031531,0,0,330.5,85.0,6.816187594553707,0.25,488.1943066424283,0.0024928222357150135
22901BA,18271,19576,1/1/2018,6,3,1800_0600,1863.25,155.27083333333334,33.911173419375,4.622927817549574,23,23,303.5,258.0,6.1392092257001645,0.25,3241.2893236920922,0.00545275039649967
22930AB,19318,19591,1/1/2018,6,3,1800_0600,1339.5,111.625,38.034032607916664,2.996853031291739,0,0,47.5,20.0,14.07154644782689,0.25,99.37966943751364,0.002156676854112709
22930BA,19591,19318,1/1/2018,6,3,1800_0600,1014.75,84.5625,33.29668292666666,2.777344538530773,0,0,242.5,22.0,4.184536082474227,0.25,313.6942169276661,0.006188727448857049
22939AB,18268,18288,1/1/2018,6,3,1800_0600,1261.5,105.125,36.62529015125,3.039950213865352,0,0,260.75,33.0,4.837967401725791,0.25,243.2293739051397,0.0031990395347372123
22939BA,18288,18268,1/1/2018,6,3,1800_0600,1498.25,124.85416666666667,29.190547837916665,4.2520280015623655,21,21,78.0,82.0,15.739226924566358,0.25,1926.1465170920135,0.01019513527424211
22954AB,19604,19314,1/1/2018,6,3,1800_0600,434.25,36.1875,36.455455602708334,1.0368211957740097,0,0,146.0,9.0,2.9743150684931505,0.25,64.7517853373091,0.0031226748330106624
22954BA,19314,19604,1/1/2018,6,3,1800_0600,605.0,50.416666666666664,35.9168546825,1.4849256726882043,0,0,78.0,10.0,6.355569690881126,0.25,84.56470510841136,0.003670343103663687
22982AB,19639,33450,1/1/2018,6,3,1800_0600,501.75,42.702127659574465,29.654043558936166,1.493868757606198,0,0,3.25,10.0,5.270920813883644,0.25,220.86421649278404,0.009586120507499305
22982BA,33450,19639,1/1/2018,6,3,1800_0600,375.5,31.291666666666668,29.42541019395834,1.1047774971905642,0,0,96.75,3.0,3.8811369509043927,0.25,67.65308584455603,0.009787772836307298
22991AB,19639,19302,1/1/2018,6,3,1800_0600,2640.3333333366663,220.02777777805554,42.28978866270833,5.5914354748511625,0,0,480.8333333666667,74.0,5.491161178135794,0.25,98.48028195267426,0.0005776105125790298
22991BA,19302,19639,1/1/2018,6,3,1800_0600,1705.0000000666669,142.0833333388889,42.28978866270833,3.5500786302192027,0,0,454.0000000666667,34.666666666666664,3.755506607524889,0.25,46.13490686071227,0.0005776105125790298
22995AB,19640,33439,1/1/2018,6,3,1800_0600,1227.4999999906668,102.2916666658889,31.735819323958328,3.250493333348549,0,0,94.66666666666667,47.333333333333336,12.894978174375643,0.25,799.5543541072169,0.0073315943561767976
22995BA,33439,19640,1/1/2018,6,3,1800_0600,860.6666666866665,71.72222222388888,25.628948630625,2.7540302644409014,6,15,16.833333333333336,6.733333333333334,9.041366910323084,2.5,0.24090478613483501,0.015528619155762364
23086AB,18776,18786,1/1/2018,6,3,1800_0600,1405.25,117.10416666666667,38.97276261208333,3.134996164116499,0,0,270.5,8.0,5.195009242144177,0.25,26.861576647624958,0.0014573338024970138
23086BA,18786,18776,1/1/2018,6,3,1800_0600,1332.75,111.0625,39.23693776541666,3.0554265775133422,0,0,406.0,30.0,3.2826354679802954,0.25,102.6508214481142,0.0014851102640062817
23100AB,19608,19598,1/1/2018,6,3,1800_0600,982.25,81.85416666666667,29.779052603958334,2.934713569607242,0,0,327.75,22.0,2.9969488939740656,0.25,480.1639128652275,0.009472930730453508
23100BA,19598,19608,1/1/2018,6,3,1800_0600,889.25,74.10416666666667,29.779052603958334,2.6196459971242856,0,0,258.25,14.0,3.4433688286544046,0.25,305.5588536415084,0.009472930730453508
23178AB,19707,19696,1/1/2018,6,3,1800_0600,1940.166666713,161.68055555941666,33.08548652333334,5.00728344919833,0,0,12.333333333333334,38.66666668,20.38159415242811,0.25,558.3923527132181,0.006267873928258227
23178BA,19696,19707,1/1/2018,6,3,1800_0600,1327.8333333343335,110.65277777786112,34.94597047291666,3.314152282141778,0,0,320.16666666666663,13.333333333333334,4.147319104636128,0.25,135.3273467652783,0.004405187069182237
