link_id,from_node_id,to_node_id,date,FT,AT,assignment_period,period_volume,period_mean_hourly_volume_per_lane,period_mean_daily_speed,period_mean_density,t0,t3,demand,average_discharge_rate,peak_hour_factor,congestion_duration,congestion_period_mean_speed
137,1,2,2/24/2016,0,1,1400_1800,2948.0,737.0,35.062500000625,23.314176221596874,3,15,2114.0,650.4615384615385,1.3945127719962156,3.25,28.64102564230769
137,1,2,2/25/2016,0,1,1400_1800,3461.0,865.25,39.854166666875,22.731595726965644,3,15,2574.0,792.0,1.3445998445998446,3.25,34.025641025384616
137,1,2,2/26/2016,0,1,1400_1800,2683.0,670.75,27.229166666875,26.455065687796864,1,15,2387.0,636.5333333333333,1.1240050272308337,3.75,24.555555556000005
137,1,2,2/27/2016,0,1,1400_1800,4608.0,1152.0,70.00000000062501,16.460205930246197,0,0,1096.0,1184.0,3.5337423312883436,0.0,68.91666667
137,1,2,2/28/2016,0,1,1400_1800,3927.0,981.75,71.70833333375,13.696121255925451,0,0,976.0,1028.0,3.481382978723404,0.0,71.6666666675
137,1,2,2/29/2016,0,1,1400_1800,3337.0,834.25,39.208333333750005,22.413107909639738,4,15,2150.0,716.6666666666666,1.5520930232558139,3.0,30.638888889166665
137,1,2,2/3/2016,0,1,1400_1800,3230.0,807.5,28.354166666874995,33.096549368377346,2,15,2737.0,782.0,1.1801242236024845,3.5,23.452380952857144
137,1,2,2/4/2016,0,1,1400_1800,3759.0,939.75,40.75,26.279713242681936,4,15,2617.0,872.3333333333334,1.4363775315246465,3.0,31.111111111666663
137,1,2,2/6/2016,0,1,1400_1800,4657.0,1164.25,70.83333333249999,16.4431603712545,0,0,878.0,1108.0,3.6044891640866874,0.0,68.77777777666667
137,1,2,2/7/2016,0,1,1400_1800,3075.0,768.75,72.45833333375,10.610826731483883,0,0,417.0,804.0,3.0385375494071147,0.0,72.0
137,1,2,2/8/2016,0,1,1400_1800,3758.0,939.5,43.333333333125,22.22959543248423,4,15,2607.0,869.0,1.4415036440352895,3.0,37.861111111666666
137,1,2,2/9/2016,0,1,1400_1800,3509.0,877.25,41.68750000000001,21.727168233389865,4,15,2423.0,807.6666666666666,1.448204704911267,3.0,36.194444444999995
139,7,8,1/1/2016,0,1,1400_1800,4150.0,1037.5,74.18749999999999,13.98655359975649,0,0,781.0,1152.0,3.3685064935064934,0.0,72.55555555333335
139,7,8,1/10/2016,0,1,1400_1800,6164.0,1541.0,72.02083333187501,21.408371363077027,0,0,1485.0,1436.0,3.686602870813397,0.0,70.83333333
139,7,8,1/11/2016,0,1,1400_1800,3576.0,1100.3076923076924,31.615384614615383,45.06296546851033,0,10,3050.0,1109.090909090909,1.1724590163934425,2.75,25.333333332727275
139,7,8,1/12/2016,0,1,1400_1800,5012.0,1253.0,24.208333333749998,68.54511671687837,2,15,4030.0,1151.4285714285713,1.2436724565756825,3.5,17.904761904999997
139,7,8,1/13/2016,0,1,1400_1800,5439.0,1359.75,25.812500001249997,62.55581877303555,2,15,4372.0,1249.142857142857,1.2440530649588288,3.5,19.904761905714288
139,7,8,1/14/2016,0,1,1400_1800,5102.0,1275.5,21.854166667125,69.18023339465486,1,15,4588.0,1223.4666666666667,1.1120313862249347,3.75,18.9333333336
139,7,8,1/15/2016,0,1,1400_1800,4478.0,1119.5,16.249999998499998,74.52287260140363,0,15,4478.0,1119.5,1.0,4.0,16.2499999985
139,7,8,1/16/2016,0,1,1400_1800,5630.0,1407.5,30.458333333124997,56.828154747398735,0,12,4393.0,1351.6923076923076,1.281584338720692,3.25,21.435897435384614
139,7,8,1/17/2016,0,1,1400_1800,6003.0,1500.75,72.29166666562499,20.762699798746993,0,0,1592.0,1492.0,3.616265060240964,0.0,71.99999999750001
139,7,8,1/18/2016,0,1,1400_1800,6557.0,1639.25,43.812500000625,45.16699533018319,3,12,3901.0,1560.4,1.6808510638297873,2.5,29.166666666999998
139,7,8,1/19/2016,0,1,1400_1800,5517.0,1379.25,24.020833333125005,63.54276079496971,1,15,5032.0,1341.8666666666666,1.096383147853736,3.75,21.377777777333336
139,7,8,1/2/2016,0,1,1400_1800,6306.0,1576.5,72.770833333125,21.673781435619734,0,0,1603.0,1496.0,3.6493055555555554,0.0,71.41666666500001
139,7,8,1/20/2016,0,1,1400_1800,5275.0,1318.75,25.458333333749994,63.486995131177395,2,15,4267.0,1219.142857142857,1.236231544410593,3.5,19.54761904785715
139,7,8,1/21/2016,0,1,1400_1800,5192.0,1298.0,24.250000000000004,65.99299898721425,2,15,4113.0,1175.142857142857,1.262338925358619,3.5,17.809523809285714
139,7,8,1/22/2016,0,1,1400_1800,5121.0,1280.25,19.833333331875004,67.12853546084584,0,15,5121.0,1280.25,1.0,4.0,19.833333331875
139,7,8,1/23/2016,0,1,1400_1800,7566.0,1891.5,54.291666666874995,37.20286134716632,9,11,1866.0,1840.0,4.054662379421222,0.75,42.25
139,7,8,1/24/2016,0,1,1400_1800,5428.0,1357.0,73.49999999999999,18.483558539317134,0,0,1477.0,1460.0,3.269879518072289,0.0,72.58333333499999
139,7,8,1/25/2016,0,1,1400_1800,5111.0,1277.75,25.708333333749998,63.83865615244764,3,15,3648.0,1122.4615384615386,1.4010416666666667,3.25,16.256410256923076
139,7,8,1/26/2016,0,1,1400_1800,5418.0,1354.5,27.729166666250002,56.50632561407374,2,15,4379.0,1251.142857142857,1.2372687828271294,3.5,21.999999999285713
139,7,8,1/27/2016,0,1,1400_1800,5449.0,1362.25,27.229166666875003,59.85992375206364,3,15,3868.0,1190.1538461538462,1.4087383660806618,3.25,18.92307692307692
139,7,8,1/28/2016,0,1,1400_1800,5485.0,1371.25,41.270833333750005,43.945691785271876,0,9,3870.0,1548.0,1.417312661498708,2.5,26.766666667
139,7,8,1/29/2016,0,1,1400_1800,4362.0,1090.5,17.218749999999996,65.55518648559975,0,15,4362.0,1090.5,1.0,4.0,17.21875
139,7,8,1/3/2016,0,1,1400_1800,5781.0,1445.25,73.854166668125,19.58784389915059,0,0,1753.0,1716.0,3.2332214765100673,0.0,73.16666667
139,7,8,1/30/2016,0,1,1400_1800,6412.0,1603.0,40.7500000001875,54.046742291322204,7,15,2911.0,1293.7777777777778,2.2026794915836483,2.25,19.66666666588889
139,7,8,1/31/2016,0,1,1400_1800,6226.0,1556.5,72.29166666687499,21.53525761169062,0,0,1537.0,1624.0,3.5864055299539173,0.0,71.4166666675
139,7,8,1/4/2016,0,1,1400_1800,5123.0,1280.75,52.06250000062501,30.2295943536717,13,15,940.0,938.6666666666666,5.45,0.75,25.4166666675
139,7,8,1/5/2016,0,1,1400_1800,4732.0,1183.0,18.187499999375,68.54988715132811,0,15,4732.0,1183.0,1.0,4.0,18.187499999375
139,7,8,1/6/2016,0,1,1400_1800,5503.0,1375.75,33.875000000625,48.58036363110287,2,14,4318.0,1328.6153846153845,1.274432607688745,3.25,26.205128205384614
139,7,8,1/7/2016,0,1,1400_1800,5026.0,1256.5,42.4375,43.50088801590811,7,14,2082.0,1041.0,2.41402497598463,2.0,17.625
139,7,8,1/8/2016,0,1,1400_1800,4927.0,1231.75,18.187500000625,70.53397853184096,0,15,4927.0,1231.75,1.0,4.0,18.187500000625
139,7,8,1/9/2016,0,1,1400_1800,7315.0,1828.75,54.166666666875,37.19187684864938,10,15,2534.0,1689.3333333333333,2.886740331491713,1.5,36.444444445
139,7,8,2/1/2016,0,1,1400_1800,5663.0,1415.75,36.87500000062499,49.22930078408985,3,12,3342.0,1336.8,1.6944943147815679,2.5,21.366666667
139,7,8,2/10/2016,0,1,1400_1800,5211.0,1302.75,19.291666666687497,72.50530239267522,0,15,5211.0,1302.75,1.0,4.0,19.2916666666875
139,7,8,2/11/2016,0,1,1400_1800,5127.0,1281.75,21.395833333749998,64.56545520427423,0,15,5127.0,1281.75,1.0,4.0,21.395833333749998
139,7,8,2/12/2016,0,1,1400_1800,4179.0,1044.75,14.645833333562498,73.63418814704701,0,15,4179.0,1044.75,1.0,4.0,14.6458333335625
139,7,8,2/13/2016,0,1,1400_1800,7598.0,1899.5,60.541666666874995,33.160110874613025,6,8,1852.0,1832.0,4.102591792656588,0.75,43.2500000025
139,7,8,2/14/2016,0,1,1400_1800,6872.0,1718.0,71.60416666625,24.00155897012078,0,0,1743.0,1632.0,3.639830508474576,0.0,71.4999999975
139,7,8,2/15/2016,0,1,1400_1800,5655.0,1413.75,22.895833332500004,64.61331346215142,0,15,5655.0,1413.75,1.0,4.0,22.8958333325
139,7,8,2/16/2016,0,1,1400_1800,5273.0,1318.25,23.291666667499996,66.1427055976833,1,15,4754.0,1267.7333333333333,1.1091712242322256,3.75,20.333333334
139,7,8,2/17/2016,0,1,1400_1800,5160.0,1290.0,21.041666668125,66.60173726554969,0,15,5160.0,1290.0,1.0,4.0,21.041666668125
139,7,8,2/18/2016,0,1,1400_1800,4858.0,1214.5,18.60416666625,69.43931383139505,0,15,4858.0,1214.5,1.0,4.0,18.604166666250002
139,7,8,2/19/2016,0,1,1400_1800,4586.0,1146.5,16.833333334375002,70.61022658078011,0,15,4586.0,1146.5,1.0,4.0,16.833333334375
139,7,8,2/2/2016,0,1,1400_1800,5298.0,1324.5,22.208333333562507,68.72668038229038,1,15,4765.0,1270.6666666666667,1.1118572927597061,3.75,19.600000000466668
139,7,8,2/20/2016,0,1,1400_1800,6801.0,1700.25,31.375000001249997,55.71864738086014,3,15,5335.0,1641.5384615384614,1.2747891283973758,3.25,28.307692309230774
139,7,8,2/21/2016,0,1,1400_1800,7263.0,1815.75,71.02083333375,25.595074646817597,0,0,1921.0,1920.0,3.567288801571709,0.0,70.3333333325
139,7,8,2/22/2016,0,1,1400_1800,4762.0,1190.5,16.979166667937506,72.39361776421669,0,15,4762.0,1190.5,1.0,4.0,16.9791666679375
139,7,8,2/23/2016,0,1,1400_1800,5216.0,1304.0,25.47916666625,61.392922121572866,3,15,3725.0,1146.1538461538462,1.400268456375839,3.25,17.205128204615384
139,7,8,2/24/2016,0,1,1400_1800,4654.0,1163.5,17.958333334375002,67.71848969920703,0,15,4654.0,1163.5,1.0,4.0,17.958333334375
139,7,8,2/25/2016,0,1,1400_1800,5028.0,1257.0,19.0833333335625,70.15429498867024,0,15,5028.0,1257.0,1.0,4.0,19.0833333335625
139,7,8,2/26/2016,0,1,1400_1800,4110.0,1027.5,13.770833333124997,80.01153390807711,0,15,4110.0,1027.5,1.0,4.0,13.770833333125
139,7,8,2/27/2016,0,1,1400_1800,6999.0,1749.75,33.45833333375,53.45074408147438,0,15,6999.0,1749.75,1.0,4.0,33.45833333375
139,7,8,2/28/2016,0,1,1400_1800,7108.0,1777.0,67.45833333375,27.219489384589792,10,11,1765.0,1700.0,4.027195467422096,0.5,56.7500000025
139,7,8,2/29/2016,0,1,1400_1800,5078.0,1269.5,19.729166666250002,68.93923425706838,0,15,5078.0,1269.5,1.0,4.0,19.729166666250002
139,7,8,2/3/2016,0,1,1400_1800,4821.0,1205.25,20.0,69.86681128153526,1,15,4316.0,1150.9333333333334,1.1170064874884151,3.75,16.755555555333334
139,7,8,2/4/2016,0,1,1400_1800,4970.0,1242.5,20.687500000625,68.22114730304696,1,15,4510.0,1202.6666666666667,1.1019955654101996,3.75,18.288888889333336
139,7,8,2/6/2016,0,1,1400_1800,7538.0,1884.5,44.833333333125005,45.856980308979345,5,15,4945.0,1798.1818181818182,1.5243680485338726,2.75,34.15151515090909
139,7,8,2/7/2016,0,1,1400_1800,5659.0,1414.75,73.54166666625001,19.26583253145575,0,0,1621.0,1676.0,3.082244008714597,0.0,73.41666666500001
139,7,8,2/8/2016,0,1,1400_1800,5521.0,1380.25,35.770833334375,48.93864310881482,2,14,4193.0,1290.1538461538462,1.3167183400906273,3.25,28.205128206153844
139,7,8,2/9/2016,0,1,1400_1800,5223.0,1305.75,21.729166666250002,63.05367978447353,0,15,5223.0,1305.75,1.0,4.0,21.729166666250002
