link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time
28049AB,20019,22549,1/1/2018,6,2,0600_0900,457.0,152.33333333333334,34.42916666666667,4.401870383285388,0,0,196.0,54.0,2.3316326530612246,0.25,520.5000905681148,0.00418354625263724
28049BA,22549,20019,1/1/2018,6,2,0600_0900,532.5,177.5,24.125,7.280950736991205,0,0,97.0,82.0,5.030137390501532,0.25,3235.3070972014666,0.01712455060764665
28060AB,22613,22549,1/1/2018,6,2,0600_0900,1665.0,555.0,29.304166666666664,19.058925327567625,0,0,517.0,292.0,3.220502901353965,0.25,6200.788027048148,0.009216829615927256
28060BA,22549,22613,1/1/2018,6,2,0600_0900,973.5,324.5,30.599999999999998,10.436347987885304,0,0,170.0,110.0,5.726470588235294,0.25,2010.4683163551656,0.007932719051275116
28321AB,22321,35990,1/1/2018,6,2,0600_0900,766.5,255.5,35.66666666666667,7.196792102593907,0,0,247.5,88.0,3.096969696969697,0.25,623.511022500646,0.0030752398126807426
28321BA,35990,22321,1/1/2018,6,2,0600_0900,1094.0,364.6666666666667,33.854166666666664,10.77025293757107,0,0,211.0,130.0,5.184834123222749,0.25,1386.520829768805,0.0046291427275934995
33407AB,15004,14158,1/1/2018,6,2,0600_0900,2090.0,696.6666666666666,32.50833333333333,22.108187938651877,0,0,844.0,324.0,2.476303317535545,0.25,4527.612914964565,0.006065153617654434
33407BA,14158,15004,1/1/2018,6,2,0600_0900,410.666666665,136.88888888833333,31.2138888875,4.418186365582744,0,0,156.333333335,62.66666666,2.626865671603125,0.25,1028.4521088293004,0.007123033777556448
40204AB,29508,9409,1/1/2018,6,2,0600_0900,1192.0,397.3333333333333,37.22083333333333,10.790483211577687,0,0,480.0,190.0,2.4833333333333334,0.25,889.626897365693,0.0020322251858682686
40204BA,9409,29508,1/1/2018,6,2,0600_0900,730.5,243.5,33.72083333333333,7.276503722762335,0,0,200.0,100.0,3.6525,0.25,1133.6098127747039,0.004920181479056874
40207AB,29568,29525,1/1/2018,6,2,0600_0900,691.5,230.5,31.037499999999998,7.5403737729262135,0,0,331.5,80.0,2.085972850678733,0.25,1354.933975645621,0.007350987281063482
40207BA,29525,29568,1/1/2018,6,2,0600_0900,1514.0,504.6666666666667,31.049999999999994,16.79790636788438,0,0,667.0,176.0,2.269865067466267,0.25,3066.8493974745957,0.007563055845255768
40332AB,37211,12402,1/1/2018,6,2,0600_0900,845.0,281.6666666666667,26.20416666666667,11.10364393676898,0,0,314.5,226.0,2.686804451510334,0.25,7334.569217263005,0.014085870700557335
40332BA,12402,37211,1/1/2018,6,2,0600_0900,475.5,158.5,23.45,6.8840488784999865,0,0,174.0,140.0,2.7327586206896552,0.25,5799.682196006677,0.017980165538215145
40337AB,30706,15507,1/1/2018,6,2,0600_0900,270.5,90.16666666666667,20.620833333333334,4.365303237229276,0,0,103.5,28.0,2.555215331700778,0.25,1532.1211103548003,0.023749397171918412
40337BA,15507,30706,1/1/2018,6,2,0600_0900,376.0,125.33333333333333,19.991666666666664,6.24902913323625,2,2,54.0,64.0,3.551796542401082,0.25,3813.0840874687433,0.025859131452560382
4498AB,9063,6215,1/1/2018,6,2,0600_0900,1328.1,442.7,35.73833333333334,12.45925911467027,0,0,479.4,376.0,2.770337922403004,0.25,2635.692864014088,0.003042457225193567
4498BA,6215,9063,1/1/2018,6,2,0600_0900,1712.5,570.8333333333334,17.120833333333334,33.708765013847916,7,9,593.0,579.3333333333334,2.887858347386172,0.75,1675.3065705399567,0.0338880878138926
4717AB,9187,9188,1/1/2018,6,2,0600_0900,1153.5,384.5,17.7375,22.110067388372215,0,1,436.0,415.0,2.645642201834862,0.5,3805.054983624286,0.03183613607450038
4717BA,9188,9187,1/1/2018,6,2,0600_0900,840.0,280.0,18.35,15.542331187119311,8,9,337.0,348.0,2.492581602373887,0.5,3065.2954915458035,0.03058444575696244
4833AB,9175,9218,1/1/2018,6,2,0600_0900,1118.0,372.6666666666667,15.720833333333333,25.22338379975167,0,8,918.5,408.22222222222223,1.2172019597169297,2.25,52.75430963491033,0.040888987356093524
4833BA,9218,9175,1/1/2018,6,2,0600_0900,583.0,194.33333333333334,16.729166666666668,12.253664596263237,5,7,199.5,227.33333333333334,2.9223057644110275,0.75,733.6130916456706,0.03781684054716731
4840AB,6234,9158,1/1/2018,6,2,0600_0900,722.5,240.83333333333334,26.658333333333335,9.257481422573582,0,0,232.5,112.0,3.10752688172043,0.25,3410.114802138934,0.013215040620888104
4840BA,9158,6234,1/1/2018,6,2,0600_0900,1703.5,567.8333333333334,29.445833333333336,19.849438517500023,0,0,616.5,594.0,2.7631792376317925,0.25,13043.416587138208,0.009530648343342432
5123AB,9416,9417,1/1/2018,6,2,0600_0900,901.5,300.5,31.154166666666665,9.703366669533688,0,0,334.0,104.0,2.6991017964071857,0.25,1720.364664888398,0.007179673581431949
5123BA,9417,9416,1/1/2018,6,2,0600_0900,896.5,298.8333333333333,31.154166666666665,9.62508480174455,0,0,304.0,104.0,2.9490131578947367,0.25,1720.364664888398,0.007179673581431949
5230AB,9586,39834,1/1/2018,6,2,0600_0900,1415.0,471.6666666666667,28.787500000000005,16.40598086443175,0,0,417.5,216.0,3.3892215568862274,0.25,4913.823891862196,0.00987377807489028
5230BA,39834,9586,1/1/2018,6,2,0600_0900,1850.5,616.8333333333334,32.78333333333333,19.29896348260285,0,0,795.0,232.0,2.3276729559748426,0.25,3041.083517543932,0.0056892875911906055
53AB,6075,35481,1/1/2018,6,2,0600_0900,727.5,242.5,37.14583333333333,6.672002827831459,0,0,251.5,68.0,2.892644135188867,0.25,342.225451015361,0.0021843434118116894
53BA,35481,6075,1/1/2018,6,2,0600_0900,734.0,266.90909090909093,40.05909090909091,6.677546661095399,0,0,138.0,66.0,5.318840579710145,0.25,69.68637638153213,0.0004582700467009426
5597AB,9922,9923,1/1/2018,6,2,0600_0900,1256.3999999999999,418.79999999999995,29.761666666666667,14.412976257437295,0,0,503.6,318.4,2.4948371723590146,0.25,6526.9169304375455,0.008897183577443348
5597BA,9923,9922,1/1/2018,6,2,0600_0900,1516.5,505.5,27.629166666666674,18.68119150749479,0,0,675.0,270.0,2.2466666666666666,0.25,7071.477697083741,0.011367473149890275
5602AB,9930,9803,1/1/2018,6,2,0600_0900,1900.7,633.5666666666667,27.66333333333333,23.06495603617017,0,0,663.7,512.8,2.8637938827783636,0.25,13323.61800241133,0.011276950689443418
5602BA,9803,9930,1/1/2018,6,2,0600_0900,2906.5,968.8333333333334,20.34166666666667,48.39214018717789,0,3,986.5,893.0,2.9462747085656362,1.0,799.1886640264416,0.024859669778102583
6187AB,10281,9892,1/1/2018,6,2,0600_0900,1245.0,415.0,31.591666666666665,13.364211889360552,0,0,522.0,274.0,2.3850574712643677,0.25,4351.690000179699,0.006893264015896979
6187BA,9892,10281,1/1/2018,6,2,0600_0900,562.5,187.5,25.141666666666666,7.560231931816058,0,0,142.5,110.0,3.9473684210526314,0.25,3841.6683578589655,0.015158098002915739
6191AB,10287,10277,1/1/2018,6,2,0600_0900,1400.8000000000002,466.9333333333334,43.995,10.659415149074805,0,0,512.2,403.2,2.734869191721984,0.25,0.0,0.0
6191BA,10277,10287,1/1/2018,6,2,0600_0900,2328.0,776.0,25.020833333333332,31.725062824731452,0,0,777.5,636.0,2.9942122186495177,0.25,22646.092844855826,0.01545445495723586
6269AB,10383,10384,1/1/2018,6,2,0600_0900,2824.5,941.5,18.791666666666668,52.93686478442002,2,6,1378.0,1102.4,2.049709724238026,1.25,604.0527864716762,0.02972783116073749
6269BA,10384,10383,1/1/2018,6,2,0600_0900,516.0,172.0,26.32083333333333,6.657717435588303,0,0,175.0,112.0,2.9485714285714284,0.25,3434.3494209677315,0.013308955779419844
6278AB,10397,10398,1/1/2018,6,2,0600_0900,1428.4166667,476.1388889,31.42152777833333,15.348943418916285,0,0,471.91666665,445.0,3.0268408972285656,0.25,7444.719164688439,0.007261157112874961
6278BA,10398,10397,1/1/2018,6,2,0600_0900,754.0,251.33333333333334,20.825,12.081696344619814,0,0,234.0,188.0,3.2222222222222223,0.25,10033.661092623259,0.023164295888333093
6477AB,6272,10502,1/1/2018,6,2,0600_0900,938.0,312.6666666666667,19.0625,16.927838128517664,3,3,382.0,370.0,2.4554973821989527,0.25,24494.492863019583,0.028733217040891962
6477BA,10502,6272,1/1/2018,6,2,0600_0900,279.0,93.0,19.258333333333336,5.091403440156228,5,5,103.5,120.0,2.6355086046008025,0.25,8020.268058548518,0.029008492688615866
6508AB,10549,10539,1/1/2018,6,2,0600_0900,2137.5,712.5,21.799999999999997,32.98471819071705,0,0,681.5,754.0,3.136463683052091,0.25,37262.29272458177,0.02144942984901231
6508BA,10539,10549,1/1/2018,6,2,0600_0900,613.0,204.33333333333334,28.599999999999998,7.322644365557527,0,0,238.0,168.0,2.5756302521008405,0.25,4069.823605457259,0.010514383901334272
6539AB,10411,10543,1/1/2018,6,2,0600_0900,1311.5,437.1666666666667,14.483333333333334,30.80818155883954,0,11,1311.5,437.1666666666667,1.0,3.0,26.23311179989499,0.04500533858159644
6539BA,10543,10411,1/1/2018,6,2,0600_0900,1145.3333333333333,381.77777777777777,17.36111111166667,22.205259723344554,4,7,411.66666666666663,433.3333333333333,2.782186234817814,1.0,514.219735628967,0.032962803565959424
6554AB,10562,10563,1/1/2018,6,2,0600_0900,392.5,130.83333333333334,26.07083333333333,5.0496517555711184,0,0,148.0,88.0,2.652027027027027,0.25,2757.4021672335693,0.013599876535045616
6554BA,10563,10562,1/1/2018,6,2,0600_0900,1661.0,553.6666666666666,28.545833333333338,19.635193064293183,0,0,672.5,418.0,2.4698884758364312,0.25,9793.756290409345,0.01016928774838158
6575AB,10300,10358,1/1/2018,6,2,0600_0900,950.0,316.6666666666667,33.962500000000006,9.351404124419163,0,0,355.0,295.0,2.676056338028169,0.25,3051.9884904851297,0.00449033146552073
6575BA,10358,10300,1/1/2018,6,2,0600_0900,852.0,284.0,19.370833333333334,14.917361250360258,7,7,333.5,348.0,2.55472263868066,0.25,21723.166584745442,0.027093269307682594
6597AB,10582,10587,1/1/2018,6,2,0600_0900,1845.5,615.1666666666666,15.54166666666667,40.24604740257934,0,10,1723.0,626.5454545454545,1.07109692396982,2.75,43.3769538404931,0.03999466352258882
6597BA,10587,10582,1/1/2018,6,2,0600_0900,690.0,230.0,17.416666666666668,13.302999685352129,0,2,196.0,192.0,3.520408163265306,0.75,542.4251660510234,0.03310700476385641
6648AB,10331,10566,1/1/2018,6,2,0600_0900,1658.5,552.8333333333334,24.21666666666667,23.267789544613038,0,0,603.0,502.0,2.7504145936981756,0.25,19336.51947543194,0.016718299955933155
6648BA,10566,10331,1/1/2018,6,2,0600_0900,966.0,322.0,22.583333333333332,14.4520023279686,0,0,326.0,254.0,2.96319018404908,0.25,11504.513713454186,0.019658576856159408
6655AB,10607,10608,1/1/2018,6,2,0600_0900,2198.0,732.6666666666666,26.32916666666667,28.336183014407343,0,0,788.0,646.0,2.7893401015228427,0.25,19974.658010616182,0.013420365987954845
6655BA,10608,10607,1/1/2018,6,2,0600_0900,454.0,151.33333333333334,26.899999999999995,5.614724872884647,0,0,124.0,114.0,3.661290322580645,0.25,3232.8781128533465,0.012308411431124154
6707AB,10348,10376,1/1/2018,6,2,0600_0900,1498.5,499.5,13.420833333333334,37.89705517438197,0,11,1498.5,499.5,1.0,3.0,33.72172079815233,0.05063321441164015
6707BA,10376,10348,1/1/2018,6,2,0600_0900,951.5,317.1666666666667,15.7125,20.766053748090002,7,9,339.0,344.0,2.8067846607669615,0.75,1187.2570721338216,0.04044525818043087
6747AB,10327,10295,1/1/2018,6,2,0600_0900,2686.0,895.3333333333334,24.40833333333333,37.33868381787112,0,0,880.0,874.0,3.0522727272727272,0.25,33083.210869877796,0.016429098965225035
6747BA,10295,10327,1/1/2018,6,2,0600_0900,700.5,233.5,26.462500000000006,8.929410323715391,0,0,294.5,140.0,2.3786078098471988,0.25,4177.412363781396,0.012950807179381808
6756AB,10655,6227,1/1/2018,6,2,0600_0900,1030.0,343.3333333333333,28.270833333333332,12.137161034496025,0,0,341.5,240.0,3.0161054172767203,0.25,5810.211329865525,0.010507471299670007
6756BA,6227,10655,1/1/2018,6,2,0600_0900,1212.3333334,404.1111111333333,25.774999999166667,15.928344552081436,0,0,438.0,377.33333339999996,2.76788432283105,0.25,12335.547929189619,0.014188967635419188
6862AB,10631,37788,1/1/2018,6,2,0600_0900,1588.0,529.3333333333334,27.774999999999995,19.320527798269985,0,0,491.5,362.0,3.2309257375381484,0.25,9385.410703376818,0.01125284240640445
6862BA,37788,10631,1/1/2018,6,2,0600_0900,1026.0,342.0,28.474999999999998,12.173466706909087,0,0,411.5,160.0,2.4933171324422845,0.25,3867.47368632444,0.010491193810558921
6882AB,27066,10705,1/1/2018,6,2,0600_0900,2807.5,935.8333333333334,25.02916666666667,38.26867737286214,0,0,1064.0,796.0,2.6386278195488724,0.25,28073.914582312864,0.015307611507141215
6882BA,10705,27066,1/1/2018,6,2,0600_0900,681.0,227.0,26.545833333333334,8.59660864562509,0,0,249.0,154.0,2.7349397590361444,0.25,4591.263838619263,0.01293984442251551
6920AB,6045,6010,1/1/2018,6,2,0600_0900,2397.5,799.1666666666666,26.875000000000004,30.335217229674637,0,0,826.5,696.0,2.900786448880823,0.25,20276.37886614316,0.012644413305535077
6920BA,6010,6045,1/1/2018,6,2,0600_0900,869.5,289.8333333333333,31.012499999999992,9.47233202018025,0,0,231.0,160.0,3.764069264069264,0.25,2733.088737393056,0.007413977694751126
6924AB,10721,10722,1/1/2018,6,2,0600_0900,1624.5,541.5,28.3,19.246296217511414,0,0,628.0,366.0,2.586783439490446,0.25,8781.466329236944,0.010413662066964728
6924BA,10722,10721,1/1/2018,6,2,0600_0900,682.0,227.33333333333334,22.945833333333336,10.445582081166283,11,11,184.0,248.0,3.7065217391304346,0.25,11837.551604263748,0.02071704119809824
6932AB,10648,10633,1/1/2018,6,2,0600_0900,677.0,225.66666666666666,23.3125,9.975654121406588,11,11,190.0,220.0,3.5631578947368423,0.25,9522.2692825672,0.018786042618701076
6932BA,10633,10648,1/1/2018,6,2,0600_0900,1559.5,519.8333333333334,23.59583333333333,22.49068051517395,0,0,562.5,400.0,2.7724444444444445,0.25,16466.16059371732,0.017866927727557855
6951AB,10290,10321,1/1/2018,6,2,0600_0900,1787.5,595.8333333333334,25.7375,23.47467863128261,0,0,687.0,324.0,2.601892285298399,0.25,10532.664494431825,0.014109472112954158
6951BA,10321,10290,1/1/2018,6,2,0600_0900,554.5,184.83333333333334,25.333333333333332,7.413576318199602,0,0,117.0,84.0,4.739316239316239,0.25,2930.7799616630796,0.015143332308526991
7089AB,10826,10867,1/1/2018,6,2,0600_0900,2043.5,681.1666666666666,21.787500000000005,32.41960410126234,0,0,783.5,540.0,2.6081684747925973,0.25,27059.116098171096,0.021748903756889065
7089BA,10867,10826,1/1/2018,6,2,0600_0900,1081.0,360.3333333333333,24.950000000000003,14.55313467078861,0,0,348.5,340.0,3.101865136298422,0.25,11979.652120440524,0.015292652318781309
7320AB,10988,10980,1/1/2018,6,2,0600_0900,840.5,280.1666666666667,25.570833333333336,11.090928046891188,0,0,325.5,198.0,2.5821812596006146,0.25,6592.811782629119,0.01445183559253367
7320BA,10980,10988,1/1/2018,6,2,0600_0900,1529.5,509.8333333333333,19.104166666666668,27.250654251114046,4,8,609.5,487.6,2.509433962264151,1.25,257.5651335002456,0.028658332271879677
8223AB,11435,11430,1/1/2018,6,2,0600_0900,2636.0,878.6666666666666,16.74583333333333,53.8662797600987,4,8,1165.0,932.0,2.2626609442060084,1.25,620.0891107706979,0.03609655294688899
8223BA,11430,11435,1/1/2018,6,2,0600_0900,998.0,332.6666666666667,21.425,15.73208696940292,3,3,306.0,326.0,3.261437908496732,0.25,16717.941234009308,0.022257824793915765
8228AB,11441,11442,1/1/2018,6,2,0600_0900,819.0,273.0,26.375,10.414895626238968,0,0,309.5,180.0,2.6462035541195474,0.25,5498.4492167159015,0.013258220526417591
8228BA,11442,11441,1/1/2018,6,2,0600_0900,1478.0,492.6666666666667,20.229166666666668,24.45253454230677,5,6,455.0,455.0,3.2483516483516484,0.5,3252.655589384687,0.024821852788344683
8243AB,11398,11435,1/1/2018,6,2,0600_0900,1694.5,564.8333333333334,24.816666666666666,23.18601111422689,0,0,572.0,344.0,2.9624125874125875,0.25,12410.17180282779,0.015658021190179606
8243BA,11435,11398,1/1/2018,6,2,0600_0900,470.0,156.66666666666666,20.545833333333334,7.95415237079584,10,10,178.0,212.0,2.640449438202247,0.25,12057.42504930527,0.02468517641449094
8257AB,11449,27184,1/1/2018,6,2,0600_0900,1568.7142857000001,522.9047619,37.22440476083334,14.11272917749548,0,0,580.071428575,375.42857139999995,2.704346755284421,0.25,1640.938191146206,0.0018970659423122275
8257BA,27184,11449,1/1/2018,6,2,0600_0900,2304.5,768.1666666666666,25.383333333333336,30.539527493785055,0,0,850.0,632.0,2.711176470588235,0.25,21264.66591815576,0.014603569135512645
8311AB,11408,11383,1/1/2018,6,2,0600_0900,1168.5,389.5,22.158333333333335,17.788975047614876,0,0,399.5,234.0,2.924906132665832,0.25,11088.326568342882,0.020566845041590398
8311BA,11383,11408,1/1/2018,6,2,0600_0900,383.5,127.83333333333333,22.70416666666667,5.898973076471432,0,0,132.0,54.0,2.9053030303030303,0.25,2515.7991976527655,0.02022086546467308
8319AB,11486,11476,1/1/2018,6,2,0600_0900,634.5,211.5,23.662499999999998,8.996488314268161,0,0,278.0,74.0,2.2823741007194243,0.25,3012.298643718335,0.017667855220757877
8319BA,11476,11486,1/1/2018,6,2,0600_0900,1459.5,486.5,23.008333333333336,21.368994671796198,0,0,503.5,378.0,2.8987090367428006,0.25,16272.526430595899,0.01868446689286162
8370AB,6043,11502,1/1/2018,6,2,0600_0900,2614.5,871.5,17.7,50.314661611202496,4,10,1545.5,883.1428571428571,1.6916855386606275,1.75,191.94268634772573,0.03235580827183713
8370BA,11502,6043,1/1/2018,6,2,0600_0900,856.0,285.3333333333333,25.183333333333334,11.437818341371788,0,0,208.0,156.0,4.115384615384615,0.25,5668.20903166879,0.015770257499968812
8375AB,11506,11508,1/1/2018,6,2,0600_0900,1841.5,613.8333333333334,21.145833333333332,30.00328289494959,4,6,656.5,656.6666666666666,2.805026656511805,0.75,1328.1695166327365,0.023702263740669874
8375BA,11508,11506,1/1/2018,6,2,0600_0900,732.5,244.16666666666666,28.704166666666666,8.575351234344314,0,0,284.0,168.0,2.579225352112676,0.25,3869.0701218048343,0.009995737541865168
8435AB,11540,11380,1/1/2018,6,2,0600_0900,751.0,250.33333333333334,26.90416666666667,9.521275808306573,0,0,290.0,150.0,2.589655172413793,0.25,4392.57171478611,0.01270998760065425
8435BA,11380,11540,1/1/2018,6,2,0600_0900,2519.5,839.8333333333334,21.537499999999998,40.465416150727044,5,6,901.0,901.0,2.7963374028856824,0.5,5879.15964117922,0.02265676887246894
8446AB,11381,11544,1/1/2018,6,2,0600_0900,1290.0000000000002,430.00000000000006,36.76041666666667,11.7325805661596,0,0,457.5833333333333,275.6666666666667,2.819158623201603,0.25,1410.1003224479057,0.0022201549313027535
8446BA,11544,11381,1/1/2018,6,2,0600_0900,2415.5,805.1666666666666,22.879166666666666,35.91742865693822,0,0,895.5,602.0,2.6973757677275265,0.25,26661.182336388363,0.019222082595333524
8504AB,11565,11517,1/1/2018,6,2,0600_0900,2339.0,779.6666666666666,16.73333333333333,48.11937391737985,0,7,1602.0,801.0,1.4600499375780274,2.0,130.58190264273836,0.036227466401092624
8504BA,11517,11565,1/1/2018,6,2,0600_0900,464.6666666666667,154.88888888888889,23.713888889999996,6.524362450797763,0,0,110.99999999999999,89.33333333333333,4.186186186186187,0.25,3562.462833330673,0.017308296570519827
8542AB,6130,6049,1/1/2018,6,2,0600_0900,1542.0,514.0,32.833333333333336,15.679448043856198,0,0,510.625,477.0,3.019828641370869,0.25,6016.675931095461,0.005474642524072128
8542BA,6049,6130,1/1/2018,6,2,0600_0900,885.5,295.1666666666667,25.504166666666663,11.69271472334095,0,0,199.5,140.0,4.43859649122807,0.25,4716.285883444457,0.014621422009686436
8560AB,11590,27206,1/1/2018,6,2,0600_0900,2641.0,880.3333333333334,30.037500000000005,30.038382538349115,0,0,1151.5,354.0,2.293530178028658,0.25,6965.069938926789,0.008539643580958182
8560BA,27206,11590,1/1/2018,6,2,0600_0900,916.0,305.3333333333333,29.308333333333334,10.765802248416803,0,0,395.5,114.0,2.3160556257901392,0.25,2524.3103128809694,0.00961070873264258
8640AB,11611,11610,1/1/2018,6,2,0600_0900,925.0,308.3333333333333,29.912499999999998,10.537094220031886,0,0,378.0,170.0,2.447089947089947,0.25,3436.1542178294476,0.008772861054507372
8640BA,11610,11611,1/1/2018,6,2,0600_0900,300.00000000000006,100.00000000000001,26.73611111083333,3.833282898369104,0,0,87.33333333333334,32.0,2.8338802200008635,0.25,952.3414665246488,0.012916957825041353
8678AB,11625,11619,1/1/2018,6,2,0600_0900,2199.5,733.1666666666666,30.908333333333335,24.229043208025757,0,0,979.5,224.0,2.2455334354262377,0.25,3905.4023312908375,0.0075672013177603345
8678BA,11619,11625,1/1/2018,6,2,0600_0900,365.0,121.66666666666667,30.76666666666667,4.149856613099053,0,0,154.5,42.0,2.3624595469255665,0.25,792.8269399582232,0.008193069402676745
8719AB,11385,11403,1/1/2018,6,2,0600_0900,2280.0,760.0,29.849999999999998,26.29251244496355,0,0,904.0,506.0,2.52212389380531,0.25,10543.243668751238,0.009043598063473766
8719BA,11403,11385,1/1/2018,6,2,0600_0900,1002.0,334.0,30.27083333333334,11.265393088471185,0,0,260.0,146.0,3.853846153846154,0.25,2829.4294163505815,0.008411307958614507
8742AB,11622,11626,1/1/2018,6,2,0600_0900,2198.0,732.6666666666666,26.504166666666666,28.769628001319976,0,0,744.0,560.0,2.954301075268817,0.25,17980.06752735421,0.01393544420212845
8742BA,11626,11622,1/1/2018,6,2,0600_0900,1082.5,360.8333333333333,32.425,11.523423930558197,0,0,462.0,150.0,2.343073593073593,0.25,2179.1940458403574,0.0063055383270843686
8750AB,11637,11626,1/1/2018,6,2,0600_0900,1740.5,580.1666666666666,31.40833333333333,18.871496336288534,0,0,715.0,242.0,2.4342657342657343,0.25,3939.6370339500822,0.007065751682216486
8750BA,11626,11637,1/1/2018,6,2,0600_0900,496.5,165.5,29.400000000000002,5.77647990542199,0,0,242.5,46.0,2.047422680412371,0.25,1024.6442478117579,0.009667914475880867
8775AB,11647,11666,1/1/2018,6,2,0600_0900,518.5,172.83333333333334,23.295833333333334,7.501115102361324,0,0,134.0,94.0,3.8694029850746268,0.25,3963.344680797118,0.018300017918869673
8775BA,11666,11647,1/1/2018,6,2,0600_0900,867.5,289.1666666666667,24.983333333333334,11.924553162125733,0,0,403.0,88.0,2.152605459057072,0.25,3204.6282173351756,0.015805655270158498
8891AB,27407,9811,1/1/2018,6,2,0600_0900,921.0,307.0,43.785833333333336,7.017349135111513,0,0,305.4,199.6,3.0157170923379177,0.25,0.0,0.0
8891BA,9811,27407,1/1/2018,6,2,0600_0900,1296.0,432.0,23.525000000000002,18.557401275368452,0,0,536.0,274.0,2.417910447761194,0.25,11150.841228859628,0.01766341182085682
88AB,6024,6075,1/1/2018,6,2,0600_0900,503.0,167.66666666666666,31.30416666666667,5.392199777259054,0,0,140.0,40.0,3.592857142857143,0.25,679.7378980623618,0.007375628234183615
88BA,6075,6024,1/1/2018,6,2,0600_0900,767.0,255.66666666666666,34.2875,7.570211759713114,0,0,305.5,132.0,2.5106382978723403,0.25,1313.370275525822,0.004318478652165608
8902AB,27410,11731,1/1/2018,6,2,0600_0900,914.75,304.9166666666667,44.452083335,6.879039504919003,0,0,271.08333333333337,209.66666666666666,3.374423608976329,0.25,0.0,0.0
8902BA,11731,27410,1/1/2018,6,2,0600_0900,1756.5,585.5,27.254166666666666,21.907372639331424,0,0,651.5,360.0,2.696085955487337,0.25,9974.699830366199,0.012025824448261715
8937AB,11742,11715,1/1/2018,6,2,0600_0900,753.5,251.16666666666666,27.0625,9.339182286674383,0,0,284.0,156.0,2.653169014084507,0.25,4344.441302714268,0.01208723207886582
8937BA,11715,11742,1/1/2018,6,2,0600_0900,1339.0,446.3333333333333,31.058333333333334,14.631344589779495,0,0,486.5,304.0,2.752312435765673,0.25,5197.745899349453,0.007420941125487499
8966AB,11743,11762,1/1/2018,6,2,0600_0900,2490.5,830.1666666666666,15.329166666666666,55.76758959036132,0,10,2318.5,843.0909090909091,1.074185896053483,2.75,60.37916619429789,0.04137216858186995
8966BA,11762,11743,1/1/2018,6,2,0600_0900,2099.5,699.8333333333334,19.916666666666668,35.370836457251606,2,2,736.5,738.0,2.850644942294637,0.25,43298.41432772193,0.025464382861737998
9008AB,11653,11639,1/1/2018,6,2,0600_0900,833.0,277.6666666666667,41.74166666666667,6.65167901764461,0,0,239.2,226.4,3.4824414715719065,0.25,0.0,0.0
9008BA,11639,11653,1/1/2018,6,2,0600_0900,974.0,324.6666666666667,30.64166666666667,10.656144770145035,0,0,344.0,324.0,2.8313953488372094,0.25,5799.356651368576,0.007768771234365053
9012AB,11782,11783,1/1/2018,6,2,0600_0900,1028.5,342.8333333333333,28.47916666666666,12.32244177095969,0,0,397.5,232.0,2.587421383647799,0.25,5618.546217127503,0.010511229004144784
9012BA,11783,11782,1/1/2018,6,2,0600_0900,1813.5,604.5,26.349999999999998,23.430893713351395,0,0,509.0,460.0,3.56286836935167,0.25,14077.621554325524,0.013282779999174899
9020AB,11797,11779,1/1/2018,6,2,0600_0900,698.5,232.83333333333334,29.854166666666668,7.877381532491797,0,0,171.0,142.0,4.084795321637427,0.25,2855.5898345197916,0.008728206409305897
9020BA,11779,11797,1/1/2018,6,2,0600_0900,1126.0,375.3333333333333,29.854166666666668,12.604727468650873,0,0,273.5,146.0,4.1170018281535645,0.25,2936.0289847879553,0.008728206409305897
9045AB,11824,11816,1/1/2018,6,2,0600_0900,702.0,234.0,30.966666666666672,7.669620201995577,0,0,249.0,80.0,2.819277108433735,0.25,1427.9572544139576,0.007747163923686836
9045BA,11816,11824,1/1/2018,6,2,0600_0900,1308.5,436.1666666666667,29.3625,15.138968387321492,0,0,316.5,162.0,4.134281200631912,0.25,3605.565984598364,0.009659974024236871
9106AB,11822,11787,1/1/2018,6,2,0600_0900,805.5,268.5,23.275000000000002,11.73413714497628,0,0,349.0,102.0,2.3080229226361033,0.25,4337.819456959202,0.01845817783632558
9106BA,11787,11822,1/1/2018,6,2,0600_0900,1209.5,403.1666666666667,24.508333333333336,16.50279413514228,0,0,365.0,260.0,3.313698630136986,0.25,9569.32666532112,0.01597443687453445
9203AB,11906,11907,1/1/2018,6,2,0600_0900,1176.91666665,392.30555555,38.494444443333336,10.27021779561992,0,0,509.24999999999994,201.33333340000001,2.3110783832106043,0.25,473.76305896837835,0.0010213228192507914
9203BA,11907,11906,1/1/2018,6,2,0600_0900,963.5,321.1666666666667,26.829166666666666,12.401580923473661,0,0,406.5,150.0,2.3702337023370235,0.25,4450.90834586555,0.012878785722990593
9272AB,11687,11948,1/1/2018,6,2,0600_0900,1164.6428571666665,388.2142857222222,33.9535714275,11.610049424170576,0,0,453.2857143,226.0,2.5693350141537135,0.25,2376.1977219172536,0.0045634328177184234
9272BA,11948,11687,1/1/2018,6,2,0600_0900,891.5,297.1666666666667,24.191666666666663,12.523681495646414,0,0,328.5,158.0,2.713850837138508,0.25,6075.714751777991,0.016690056785606738
9317AB,11963,11796,1/1/2018,6,2,0600_0900,736.0,245.33333333333334,30.187500000000004,8.154866236683468,0,0,182.0,160.0,4.043956043956044,0.25,3044.003822730983,0.008257388842043682
